time_s,reference_position_m,current_position_m
26.150202,0.250000,0.255845
26.160123,0.250000,0.255611
26.170453,0.250000,0.255331
26.180891,0.250000,0.254978
26.190031,0.250000,0.254623
26.200152,0.250000,0.254248
26.210077,0.250000,0.253856
26.220071,0.250000,0.253452
26.230110,0.250000,0.253042
26.240172,0.250000,0.252672
26.250102,0.250000,0.252220
26.260082,0.250000,0.251817
26.270036,0.250000,0.251425
26.280024,0.250000,0.251048
26.290083,0.250000,0.250721
26.300072,0.250000,0.250340
26.310123,0.250000,0.250015
26.320180,0.250000,0.249712
26.330082,0.250000,0.249431
26.340074,0.250000,0.249174
26.350386,0.250000,0.248940
26.360124,0.250000,0.248729
26.370076,0.250000,0.248542
26.380220,0.250000,0.248378
26.390246,0.250000,0.248236
26.400075,0.250000,0.248116
26.410073,0.250000,0.248017
26.420140,0.250000,0.247938
26.430084,0.250000,0.247877
26.440075,0.250000,0.247834
26.450074,0.250000,0.247808
26.460073,0.250000,0.247796
26.470119,0.250000,0.247797
26.480732,0.250000,0.247809
26.490109,0.250000,0.247836
26.500134,0.250000,0.247867
26.510077,0.250000,0.247914
26.520086,0.250000,0.247964
26.530094,0.250000,0.248019
26.540173,0.250000,0.248079
26.550076,0.250000,0.248143
26.560071,0.250000,0.248209
26.570170,0.250000,0.248277
26.580565,0.250000,0.248339
26.590176,0.250000,0.248408
26.600070,0.250000,0.248477
26.610232,0.250000,0.248544
26.620078,0.250000,0.248617
26.630144,0.250000,0.248679
26.640120,0.250000,0.248739
26.650546,0.250000,0.248795
26.660075,0.250000,0.248848
26.670086,0.250000,0.248898
26.680665,0.250000,0.248944
26.690206,0.250000,0.248985
26.700128,0.250000,0.249023
26.710079,0.250000,0.249057
26.720186,0.250000,0.249087
26.730104,0.250000,0.249113
26.740083,0.250000,0.249135
26.750073,0.250000,0.249154
26.760074,0.250000,0.249169
26.770508,0.250000,0.249182
26.780083,0.250000,0.249191
26.790121,0.250000,0.249197
26.800077,0.250000,0.249200
26.810234,0.250000,0.249202
26.820357,0.250000,0.249200
26.830115,0.250000,0.249197
26.840289,0.250000,0.249193
26.850188,0.250000,0.249186
26.860126,0.250000,0.249179
26.870244,0.250000,0.249171
26.880561,0.250000,0.249161
26.890875,0.250000,0.249150
26.900182,0.250000,0.249139
26.910265,0.250000,0.249128
26.920074,0.250000,0.249116
26.930229,0.250000,0.249105
26.940264,0.250000,0.249093
26.950187,0.250000,0.249083
26.960270,0.250000,0.249072
26.970103,0.250000,0.249061
26.980087,0.250000,0.249050
26.990080,0.250000,0.249040
27.000115,0.250000,0.249031
27.010182,0.250000,0.249022
27.020453,0.250000,0.249015
27.031060,0.250000,0.249007
27.040077,0.250000,0.249000
27.050264,0.250000,0.248993
27.060040,0.250000,0.248988
27.070073,0.250000,0.248983
27.080177,0.250000,0.248979
27.090074,0.250000,0.248976
27.100090,0.250000,0.248973
27.110155,0.250000,0.248971
27.120211,0.250000,0.248969
27.130768,0.250000,0.248967
27.140652,0.250000,0.248967
27.150074,0.250000,0.248966
27.160119,0.250000,0.248966
27.170204,0.250000,0.248966
27.180243,0.250000,0.248967
27.190105,0.250000,0.248968
27.200073,0.250000,0.248969
27.210077,0.250000,0.248971
27.220078,0.250000,0.248972
27.230082,0.250000,0.248974
27.240079,0.250000,0.248976
27.250114,0.250000,0.248977
27.260510,0.250000,0.248979
27.270299,0.250000,0.248981
27.280074,0.250000,0.248983
27.290172,0.250000,0.248985
27.300072,0.250000,0.248987
27.310071,0.250000,0.248989
27.320078,0.250000,0.248991
27.330150,0.250000,0.248992
27.340121,0.250000,0.248994
27.350373,0.250000,0.248995
27.360124,0.250000,0.248997
27.370058,0.250000,0.248998
27.380093,0.250000,0.248999
27.390135,0.250000,0.249000
27.400095,0.250000,0.249001
27.410099,0.250000,0.249002
27.420078,0.250000,0.249003
27.430075,0.250000,0.249004
27.440208,0.250000,0.249004
27.450340,0.250000,0.249005
27.460239,0.250000,0.249005
27.470076,0.250000,0.249005
27.480031,0.250000,0.249006
27.491129,0.250000,0.249006
27.500413,0.250000,0.249006
27.510284,0.250000,0.249006
27.520070,0.250000,0.249006
27.530258,0.250000,0.249005
27.540079,0.250000,0.249005
27.550103,0.250000,0.249005
27.560299,0.250000,0.249005
27.570358,0.250000,0.249005
27.580146,0.250000,0.249004
27.590037,0.250000,0.249004
27.600152,0.250000,0.249004
27.610075,0.250000,0.249003
27.620076,0.250000,0.249003
27.630262,0.250000,0.249003
27.640050,0.250000,0.249002
27.650486,0.250000,0.249002
27.660141,0.250000,0.249002
27.670091,0.250000,0.249001
27.680642,0.250000,0.249001
27.690302,0.250000,0.249001
27.700075,0.250000,0.249001
27.710072,0.250000,0.249000
27.720215,0.250000,0.249000
27.730167,0.250000,0.249000
27.740117,0.250000,0.249000
27.750103,0.250000,0.249000
27.760032,0.250000,0.249000
27.770588,0.250000,0.248999
27.780178,0.250000,0.248999
27.790277,0.250000,0.248999
27.800078,0.250000,0.248999
27.810071,0.250000,0.248999
27.820076,0.250000,0.248999
27.830084,0.250000,0.248999
27.840085,0.250000,0.248999
27.850107,0.250000,0.248999
27.860074,0.250000,0.248999
27.870076,0.250000,0.248999
27.880259,0.250000,0.248999
27.890082,0.250000,0.248999
27.900071,0.250000,0.248999
27.910106,0.250000,0.248999
27.920081,0.250000,0.248999
27.930075,0.250000,0.248999
27.940082,0.250000,0.248999
27.950081,0.250000,0.248999
27.960128,0.250000,0.248999
27.970085,0.250000,0.249000
27.980080,0.250000,0.249000
27.990092,0.250000,0.249000
28.000116,0.250000,0.249000
28.010124,0.250000,0.249000
28.020409,0.250000,0.249000
28.030072,0.250000,0.249000
28.040080,0.250000,0.249000
28.050150,0.250000,0.249000
28.060125,0.250000,0.249000
28.070129,0.250000,0.249000
28.080205,0.250000,0.249000
28.090147,0.250000,0.249000
28.100159,0.250000,0.249000
28.110084,0.250000,0.249000
28.120187,0.250000,0.249000
28.130231,0.250000,0.249000
28.140306,0.250000,0.249000
28.150080,0.250000,0.249000
28.160072,0.250000,0.249000
28.170084,0.250000,0.249000
28.180121,0.250000,0.249000
28.190172,0.250000,0.249000
28.200085,0.250000,0.249000
28.210074,0.250000,0.249000
28.220446,0.250000,0.249000
28.230133,0.250000,0.249000
28.240101,0.250000,0.249000
28.250076,0.250000,0.249000
28.260127,0.250000,0.249000
28.270040,0.250000,0.249000
28.280276,0.250000,0.249000
28.290076,0.250000,0.249000
28.300075,0.250000,0.249000
28.310077,0.250000,0.249000
28.320085,0.250000,0.249000
28.330070,0.250000,0.249000
28.340202,0.250000,0.249000
28.350044,0.250000,0.249000
28.360145,0.250000,0.249000
28.370074,0.250000,0.249000
28.380181,0.250000,0.249000
28.390137,0.250000,0.249000
28.400102,0.250000,0.249000
28.410078,0.250000,0.249000
28.420083,0.250000,0.249000
28.430091,0.250000,0.249000
28.440076,0.250000,0.249000
28.450077,0.250000,0.249000
28.460099,0.250000,0.249000
28.470224,0.250000,0.249000
28.480041,0.250000,0.249000
28.490089,0.250000,0.249000
28.500078,0.250000,0.249000
28.510094,0.250000,0.249000
28.520460,0.250000,0.249000
28.530074,0.250000,0.249000
28.540081,0.250000,0.249000
28.550123,0.250000,0.249000
28.560108,0.250000,0.249000
28.570075,0.250000,0.249000
28.580157,0.250000,0.249000
28.590312,0.250000,0.249000
28.600064,0.250000,0.249000
28.610087,0.250000,0.249000
28.620126,0.250000,0.249000
28.630106,0.250000,0.249000
28.640101,0.250000,0.249000
28.650207,0.250000,0.249000
28.660087,0.250000,0.249000
28.670250,0.250000,0.249000
28.680078,0.250000,0.249000
28.690080,0.250000,0.249000
28.700081,0.250000,0.249000
28.710079,0.250000,0.249000
28.720073,0.250000,0.249000
28.730079,0.250000,0.249000
28.740073,0.250000,0.249000
28.750121,0.250000,0.249000
28.760056,0.250000,0.249000
28.770233,0.250000,0.249000
28.780083,0.250000,0.249000
28.790081,0.250000,0.249000
28.800031,0.250000,0.249000
28.810126,0.250000,0.249000
28.820080,0.250000,0.249000
28.830059,0.250000,0.249000
28.840152,0.250000,0.249000
28.850129,0.250000,0.249000
28.860088,0.250000,0.249000
28.870358,0.250000,0.249000
28.880074,0.250000,0.249000
28.890082,0.250000,0.249000
28.900073,0.250000,0.249000
28.910077,0.250000,0.249000
28.920073,0.250000,0.249000
28.930086,0.250000,0.249000
28.940074,0.250000,0.249000
28.950131,0.250000,0.249000
28.960070,0.250000,0.249000
28.970083,0.250000,0.249000
28.980244,0.250000,0.249000
28.990097,0.250000,0.249000
29.000155,0.250000,0.249000
29.010073,0.250000,0.249000
29.020139,0.250000,0.249000
29.030142,0.250000,0.249000
29.040082,0.250000,0.249000
29.050080,0.250000,0.249000
29.060372,0.250000,0.249000
29.070075,0.250000,0.249000
29.080076,0.250000,0.249000
29.090126,0.250000,0.249000
29.100275,0.250000,0.249000
29.110035,0.250000,0.249000
29.120165,0.250000,0.249000
29.130271,0.250000,0.249000
29.140294,0.250000,0.249000
29.150187,0.250000,0.249000
29.160301,0.250000,0.249000
29.170376,0.250000,0.249000
29.180082,0.250000,0.249000
29.190127,0.250000,0.249000
29.200080,0.250000,0.249000
29.210130,0.250000,0.249000
29.220177,0.250000,0.249000
29.230082,0.250000,0.249000
29.240065,0.250000,0.249000
29.250125,0.250000,0.249000
29.260082,0.250000,0.249000
29.270123,0.250000,0.249000
29.280072,0.250000,0.249000
29.290077,0.250000,0.249000
29.300176,0.250000,0.249000
29.310094,0.250000,0.249000
29.320205,0.250000,0.249000
29.330265,0.250000,0.249000
29.340135,0.250000,0.249000
